datetime_baru,Sentences,score,isEdited,title,Preprocess_Sentences,prob_keyakinan,sentiment,sentences_wordCloud,Topic,,,,
10/25/2023 22:00,"Kembalikan uang kami, uang kepotong tapi penerima tranferan juga nggak masuk, aplikasi nggak jelas, beli tiket 1x kepotong 2x nomor tokek nggak ada, keterangan juga transaksi gagal tapi duit kepotong 2x, Qris juga sama,",1,FALSE,Bima NTB,kembalikan uang uang kepotong tapi penerima tranferan enggak masuk aplikasi enggak beli tiket x kepotong kali nomor tokek enggak keterangan transaksi gagal tapi duit kepotong kali qris,1.11E-05,negative,kembalikan uang uang kepotong penerima tranferan masuk beli tiket 1x kepotong kali nomor tokek keterangan transaksi gagal duit kepotong kali qris,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
10/24/2023 2:26,YA ALLAHH YA ALLAH. saya lagi isi bensin dan mau bayar pake qris. udah scan dan tinggal  selesai kok loadingnya ga selesai2. saya keluar dan coba masuk lago. tiba2 disuruh log in. LIKE??? timingnya jelek bgt. untung ada paylater.,2,FALSE,LOG OUT TIBA2,ya allah ya allah isi bensin bayar pakai qris scan tinggal selesai kok loadingnya tidak selesai selesai coba masuk lago disuruh log in like timingnya jelek banget untung paylater,0.6587445,positive,ya allah ya allah isi bensin bayar pakai qris scan tinggal selesai loadingnya selesai selesai coba masuk lago disuruh log in like timingnya jelek banget untung paylater,Aplikasi Berguna tapi Ribet,,,,
10/8/2023 16:07,"Hi developer, mohon bantuan saat scan QRIS transaksi gagal di iphone 12 mini, apakah ada issue? Kejadian ini sudah beberapa hari, saya sudah menghubungi contact center namun tidak ada issue & juga sudah menghubungi apple support untuk menghubungi developer aplikasi ini. Terima kasih semoga ada jawaban yang bisa memperbaiki ini.",4,FALSE,Tidak bisa scan QRIS,hi developer mohon bantuan scan qris transaksi gagal iphone mini isu kejadian menghubungi contact center tidak isu menghubungi apple support menghubungi developer aplikasi terima kasih semoga bisa memperbaiki,0.000211973,negative,hi developer mohon bantuan scan qris transaksi gagal iphone 12 mini isu kejadian menghubungi contact center isu menghubungi apple support menghubungi developer terima kasih semoga memperbaiki,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
10/23/2023 10:36,"Aplikasi 👎🏻.. pembayaran via Qris selalu gagal, mau topup tiba2 suruh aktivasi ulang .. tidak ada tampilan saldo dan menurut saya fitur apk agak ribet, beda sm bank sebelah..
Tolong diperbaiki lg apk nya 🙏🏻susah jg kalau tiba2 ada keperluan mendadak hrs transfer / belanja tidak bawa uang cash ehh apknya bermasalah.. terima kasih",1,FALSE,...,aplikasi jelek pembayaran via qris gagal top up suruh aktivasi ulang tidak tampilan saldo fitur ribet beda bank sebelah tolong diperbaiki nya berdoa susah keperluan mendadak transfer belanja tidak bawa uang cash eh apknya bermasalah terima kasih,1.26E-05,negative,jelek pembayaran via qris gagal top up suruh aktivasi ulang tampilan saldo fitur ribet beda bank sebelah tolong diperbaiki nya berdoa susah keperluan mendadak transfer belanja bawa uang cash eh apknya bermasalah terima kasih,Transaksi Nasabah pada BSI Mobile,,,,
10/22/2023 23:42,"Tolong di tambahin dong cara kembali ke menu sebelumnya di bagian account info, sementara hanya bisa selalu kembali ke home",1,FALSE,Tombol / menu back,tolong tambahkan menu account info bisa home,0.9998868,positive,tolong tambahkan menu account info home,Transaksi Nasabah pada BSI Mobile,,,,
10/21/2023 11:30,"Demi Alloh saya tidak akan mendownload BSI Mobile,",1,FALSE,Menyesal ..,allah tidak mendownload bsi mobile,0.9997533,positive,allah mendownload,Fitur Lengkap dan Memudahkan Transaksi,,,,
10/20/2023 6:52,Aplikasi sangat bagus dan sangat membantu dalam proses pengiriman dan biaya admin banknya sanggat rendah,5,FALSE,Bank,aplikasi bagus membantu proses pengiriman biaya admin banknya rendah,0.9999586,positive,bagus membantu proses pengiriman biaya admin banknya rendah,Aplikasi Berguna tapi Ribet,,,,
10/19/2023 5:30,"aplikasi gajelas banyak masalah aneh kode (100) apasi, mending bank sebelah",1,FALSE,banyak bug,aplikasi tidak aneh kode sih mending bank sebelah,7.32E-05,negative,aneh kode 100 sih mending bank sebelah,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
10/18/2023 4:11,"if u give just a tiny bit compensation for every damn bugs u give to us, your users. we must’ve been rich by now.",1,FALSE,“reaktivasi teruss sampai mampus”,if give just a tiny bit compensation for every damn bugs give to us your users we must ve been rich by now,0.9999325,positive,if give just a tiny bit compensation for every damn bugs give to us your users we must ve been rich by now,BSI Mobile Keren dan Lancar Digunakan,,,,
10/17/2023 15:37,Kenapa tiba tiba logout dari akun ya ? Dan pas melakukan validasinya udah g bisa masuk lagi?,1,FALSE,Eror,logout akun ya pas validasinya tidak bisa masuk,0.00030881,negative,logout akun ya pas validasinya masuk,BSI Mobile Susah digunakan dan Sering Eror,,,,
>>>>>>> 9165edea77dda3c2a10d2aa572aa5bd253b6aed0,,,,,,,,,,,,,
10/16/2023 6:07,"Lucu banget ih aplikasinya
Tiap di klik verifikasi video call auto direct ke message 
Terus ilang gak ada verifikasi
Mana udah 2x daftar pake email yang berbeda
Chat cs malah disuruh ke kantor cabang 
Kalo aplikasi belum siap jangan dirilis ah
Ngeribetin user
Gak jadi buka rekening ah, jelek banget aplikasinya
Padahal pake device ip 13 dan ios terbaru
<<<<<<< HEAD
Hadeh",1,FALSE,GAK BISA VERIFIKASI VIDEO CALL,lucu banget ih aplikasinya klik verifikasi video call auto direct message hilang tidak verifikasi kali daftar pakai email berbeda chat rekan disuruh kantor cabang kalo aplikasi dirilis ah ngeribetin user gak buka rekening ah jelek banget aplikasinya pakai device ip ios terbaru hadeh,3.05E-05,negative,lucu banget ih aplikasinya klik verifikasi video call auto direct message hilang verifikasi kali daftar pakai email berbeda chat rekan disuruh kantor cabang kalo dirilis ah ngeribetin user gak buka rekening ah jelek banget aplikasinya pakai device ip 13 ios terbaru hadeh,,,,,
10/12/2023 9:34,Dengan adanya apk kita lebih mudah dalam menerima dan mengirim uang dan lebih mudah cek saldo gak harus ke ATM,5,FALSE,Terimakasih BSI,mudah menerima mengirim uang mudah cek saldo tidak atm,0.99996215,positive,mudah menerima mengirim uang mudah cek saldo atm,,,,,
10/9/2023 5:29,Bank terburuk yang pernah ada..apkikasi nya juga error terus..,1,FALSE,Buruk sekali,bank terburuk apkikasi nya error,6.62E-05,negative,bank terburuk apkikasi nya error,,,,,
9/27/2023 15:58,Kok gak bisa login Bsi Mobile di hp saya bosku,4,FALSE,Eror,kok tidak bisa login bsi mobile handphone bosku,0.000253758,negative,login handphone bosku,,,,,
10/4/2023 8:21,"pengaduan lewat CS ampas tai, 9 hari kerja tidak diproses sama sekali pengaduan saya.
transaksi gagal saldo kepotong,",1,FALSE,aplikasi ampas tai,pengaduan rekan ampas tai kerja tidak diproses pengaduan transaksi gagal saldo kepotong,2.87E-05,negative,pengaduan rekan ampas tai 9 kerja diproses pengaduan transaksi gagal saldo kepotong,,,,,
10/4/2023 4:28,"Sering terjadi padahal tidak sign out aplikasi, muncul notifikasi untuk aktivasi ulang. Di mobile banking bank lain tidak terjadi demikian. Mohon diperbaiki karena untuk aktivasi ulang memakan waktu user. Kalau kita keburu mau transaksi akan sangat mengganggu.",5,FALSE,Sering terjadi reaktivasi,tidak sign out aplikasi muncul notifikasi aktivasi ulang mobile banking bank tidak mohon diperbaiki aktivasi ulang memakan pengguna keburu transaksi mengganggu,1.39E-05,negative,sign out muncul notifikasi aktivasi ulang banking bank mohon diperbaiki aktivasi ulang memakan pengguna keburu transaksi mengganggu,,,,,
10/3/2023 12:35,Menyusahkan,1,FALSE,Ribet,menyusahkan,0.000470577,negative,menyusahkan,,,,,
10/3/2023 1:47,"Instal dan masukan kode refferal ini
DEA956460",5,FALSE,DM,instal masukan kode refferal dea,0.99991226,positive,instal masukan kode refferal dea956460,,,,,
9/29/2023 0:21,Bisa ga sih bikin aplikasi tuh ui nya yang bagus,3,FALSE,UI UX butuh improvement,bisa tidak sih bikin aplikasi oi nya bagus,0.00038086,negative,sih bikin oi nya bagus,,,,,
9/27/2023 1:18,"Assalamualaikum,,,,

Tolong informasi mutasi dan Tagihan untuk Hasanah Card di masukkan dalam aplikasi. biar gak repot mondar mandir ke ATM. Terima kasih,,,",4,FALSE,Fitur Hasanah Card,assalamualaikum tolong informasi mutasi tagihan hasanah card masukan aplikasi biar tidak repot mondar mandir atm terima kasih,0.018485399,negative,assalamualaikum tolong informasi mutasi tagihan hasanah card masukan biar repot mondar mandir atm terima kasih,,,,,
9/26/2023 10:23,Good app,5,FALSE,Good,good app,0.9999605,positive,good app,,,,,
9/22/2023 3:37,"Kenapa mau aktivasi mbankingnya susah bgt, verifikasi wajah gagal mulu😭",3,FALSE,Susah verifikasi m banking,aktivasi mbankingnya susah banget verifikasi wajah gagal mulu menangis,9.75E-06,negative,aktivasi mbankingnya susah banget verifikasi wajah gagal mulu menangis,,,,,
9/5/2023 1:35,Bsi semoga makin jaya dan lebih baik lagi ke depannya,5,FALSE,Bsi,bsi semoga jaya baik depannya,0.99997365,positive,semoga jaya depannya,,,,,
9/17/2023 11:41,"Kecewasih, dri tadi ga bisa diaktivasi, udah dikirim otp sms malah kembali ke halaman awal",1,FALSE,Parah ga bisa aktivasi,kecewasih tidak bisa diaktivasi dikirim otp sms halaman,6.18E-05,negative,kecewasih diaktivasi dikirim otp sms halaman,,,,,
9/17/2023 9:48,Setiap buka aplikasi selalu bug dan selalu kembali ke home screen atau aplikasi tidak bisa dibuka,1,FALSE,Bug aplikasi tidak bisa dibuka,buka aplikasi bug home screen aplikasi tidak bisa dibuka,3.39E-05,negative,buka bug home screen dibuka,,,,,
9/16/2023 7:22,"berkali2 dicoba gitu terus.
kirain krn ada update baru, ternyata udah up to date",2,FALSE,selalu nyangkut di boot screen,berkali kali dicoba kirain pembaruan up to date,0.9981879,positive,berkali kali dicoba kirain pembaruan up to date,,,,,
9/14/2023 9:52,"Setelah diupdate, setiap memasukkan kata sandi selalu salah notifikasinya. meski telah di ""lupa sandi"" dan bikin sandi baru selalu begitu. bagaimana bisa dipakai transaksi kalau ribet kaya gini?",3,FALSE,Kok gini,diupdate memasukkan sandi salah notifikasinya lupa sandi bikin sandi bisa dipakai transaksi ribet kayak,0.001982087,negative,diupdate memasukkan sandi salah notifikasinya lupa sandi bikin sandi dipakai transaksi ribet kayak,,,,,
9/13/2023 10:44,Nyesel pake ini,1,TRUE,.,menyesal pakai,0.003234954,negative,menyesal pakai,,,,,
9/13/2023 9:34,"Di iphone 8 plus ga bisa transaksi apapun, kenapa ya bsi?",1,FALSE,Transaksi ga bisa,iphone plus tidak bisa transaksi apapun ya bsi,0.98453546,positive,iphone 8 plus transaksi apapun ya,,,,,
9/13/2023 5:48,Untuk klaim transfer gagal butuh waktu 5 hari kerja bahkan bisa perpanjang 14 hari. sedangkan saya ke kantor BSI disuruh klaim via aplikasi. sampai sekarang belum ada kejelasan mengenai laporan perihal transaksi gagal tersebut. Mohon ditindak lanjuti dengan segera..!!,2,FALSE,Klaim Transaksi transfer gagal,klaim transfer gagal butuh kerja bisa perpanjang kantor bsi disuruh klaim via aplikasi kejelasan laporan perihal transaksi gagal mohon ditindak lanjuti,2.90E-05,negative,klaim transfer gagal butuh 5 kerja perpanjang 14 kantor disuruh klaim via kejelasan laporan perihal transaksi gagal mohon ditindak lanjuti,,,,,
9/11/2023 8:45,"Ini adalah masalah sistem tapi karena sistem aplikasinya pasti terdampak. Harus mengerti arti disarter recovery atau service ke pelanggan. Hari ini disaat diperlukan malah error. Mantenance? Di saat bukan waktu biasa untuk maintenance artinya adalah ada error di sistem. Maintenance juga ada SLA berapa lama selesai. Kalau error pasti ada backup. Perlu pembenahan bukan hanya disistem tapi manajemen. Sebagus apapun melayani komplain, kalau tidak berubah akan di service lips saja. Maaf",1,FALSE,Sering error di BSI untuk transaksi,sistem tapi sistem aplikasinya terdampak mengerti arti disarter recovery service pelanggan error mantenance maintenance error sistem maintenance sla selesai error backup pembenahan disistem tapi manajemen sebagus apapun melayani komplain tidak berubah service lips maaf,1.51E-05,negative,sistem sistem aplikasinya terdampak mengerti arti disarter recovery service pelanggan error mantenance maintenance error sistem maintenance sla selesai error backup pembenahan disistem manajemen sebagus apapun melayani komplain berubah service lips maaf,,,,,
9/11/2023 8:30,Parah banget,2,FALSE,Error terus,parah banget,0.006395601,negative,parah banget,,,,,
9/11/2023 6:43,"Aplikasi banyak kurangnya, koneksi ke server sering tidak stabil, selalu muncul pesan tunggu lampu hijau padahal sudah hijau tapi tetap tidak bisa, top up pulsa aja tidak bisa pesannya Null????? Yg benar aja aplikasi untuk umat seperti ini",1,FALSE,Banyak Kurang,aplikasi kurangnya koneksi server tidak stabil muncul pesan tunggu lampu hijau hijau tapi tidak bisa top up pulsa tidak bisa pesannya null benar aplikasi umat,1.06E-05,negative,kurangnya koneksi server stabil muncul pesan tunggu lampu hijau hijau top up pulsa pesannya null umat,,,,,
9/11/2023 4:20,Tolong diperbaiki menu pembelian surat berharga negara ttg pemilihan cabang referral dmn pembeli diharuskan memilih satu persatu jk akan membeli di cabang bsi trrtentu ini sangat membosankan karena seharian bisa tidak ketemu cabang dimaksud. Hrsnya dibuat yg user friendly dan mestinya ini sdh diketahui sejak awal dibuat menu ini. Solusinya mestinya mudah dmn pemilihan cabang referral ini cukup dg ketik keyword tertentu u diarahkan ke cabang referral dimaksud. Tks,3,FALSE,Pemilihan cabang referral mengganggu,tolong diperbaiki menu pembelian surat berharga negara pemilihan cabang referral pembeli diharuskan memilih persatu membeli cabang bsi trrtentu membosankan seharian bisa tidak ketemu cabang pengguna friendly mestinya menu solusinya mestinya mudah pemilihan cabang referral ketik keyword diarahkan cabang referral tks,0.000398631,negative,tolong diperbaiki menu pembelian surat berharga negara pemilihan cabang referral pembeli diharuskan memilih persatu membeli cabang trrtentu membosankan seharian ketemu cabang pengguna friendly mestinya menu solusinya mestinya mudah pemilihan cabang referral ketik keyword diarahkan cabang referral tks,,,,,
9/10/2023 8:41,"Kak mohon maaf, saldo saya kepotong tapi transaksi gagal, ini gmn ya?",3,FALSE,Saldo terpotong,kak mohon maaf saldo kepotong tapi transaksi gagal ya,0.001857769,negative,kak mohon maaf saldo kepotong transaksi gagal ya,,,,,
9/7/2023 23:53,"Tbtb ke logout, mau masuk untuk aktivasi lagii gagal mulu xixi",3,FALSE,Error,logout masuk aktivasi gagal mulu xixi,3.51E-05,negative,logout masuk aktivasi gagal mulu xixi,,,,,
9/6/2023 6:09,Saya tidak bisa aktivasi mobile banking di iphone 14 meski data yang dimasukkan sudah benar. Tolong diperbaiki ya developer,2,FALSE,Tidak bisa aktivasi mobile banking,tidak bisa aktivasi mobile banking iphone data dimasukkan benar tolong diperbaiki ya developer,3.43E-05,negative,aktivasi banking iphone 14 data dimasukkan tolong diperbaiki ya developer,,,,,
9/1/2023 14:29,"Susah bener mau buka rekening aja,gk kayak yg lain gk ribet..",2,FALSE,Gagal mulu,susah benar buka rekening tidak kayak tidak ribet,7.88E-05,negative,susah buka rekening kayak ribet,,,,,
9/4/2023 16:45,"Ada gila2 nya 1 minggu 2 kali gagal transaksi, tapi duit kita kepotong, bikin repot aja, ngadu jg cuma bs di applikasinya yang lemot itu, kalo duit nya di tarik yah ga gagal namanya bos, kesel bgt sumpah, sampaahh sampaahhh",1,FALSE,Gagal Transaksi,gila nya minggu kali gagal transaksi tapi duit kepotong bikin repot mengadu bisa applikasinya lemot duit nya tarik ya tidak gagal namanya bos kesal banget sumpah sampaahh sampaahhh,1.35E-05,negative,gila2 nya 1 minggu 2 kali gagal transaksi duit kepotong bikin repot mengadu applikasinya lemot duit nya tarik ya gagal namanya bos kesal banget sumpah sampaahh sampaahhh,,,,,
9/3/2023 13:33,"Tolong buat yang di resi jangan cuma ada keterangan jumlah duit berapa kalau misal ngambil tunai tanpa kartu, adain juga buat yang meskipun ngambil tunai pake kartu. Karena terkadang ga semua orang simpan resi, dan jadinya lupa dan bingung sendiri duitnya kemana setelah itu. Terima kasih.",1,FALSE,Tolong ya,tolong resi keterangan duit mengambil tunai kartu adakan mengambil tunai pakai kartu terkadang tidak orang simpan resi lupa bingung duitnya kemana terima kasih,0.000187909,negative,tolong resi keterangan duit mengambil tunai kartu adakan mengambil tunai pakai kartu terkadang orang simpan resi lupa bingung duitnya kemana terima kasih,,,,,
8/31/2023 5:01,Aplikasinya suka gak respon nih,2,FALSE,Bsi,aplikasinya suka tidak respon nih,0.99993366,positive,aplikasinya suka respon nih,,,,,
9/1/2023 9:09,Worst banking apps ever,1,FALSE,Not Reliable,worst banking apps ever,0.049637266,negative,worst banking apps ever,,,,,
8/13/2023 13:01,Update terbaru bikin akun jadi sebentar bentar harus di aktifasi. Padahal nggk install ulang app nya atau clear cache. Coba di perbaiki. Soalnya ribet kalau harus sebentar bentar isi data ulang ulang.,4,FALSE,Bug,pembaruan terbaru bikin akun sebentar bentar aktifasi tidak install ulang app nya clear cache coba perbaiki ribet sebentar bentar isi data ulang ulang,6.82E-05,negative,pembaruan terbaru bikin akun sebentar bentar aktifasi install ulang app nya clear cache coba perbaiki ribet sebentar bentar isi data ulang ulang,,,,,
8/31/2023 4:10,"Saya pengguna bsi mobile untuk ios, aplikasiny sekarang lg error ya, padahal sedang butuh transaksi, semoga bisa cepat diperbaiki dan kedepannya aplikasinya lebih stabil",3,FALSE,Sering error,pengguna bsi mobile ios aplikasiny error ya butuh transaksi semoga bisa cepat diperbaiki kedepannya aplikasinya stabil,0.9143605,positive,pengguna ios aplikasiny error ya butuh transaksi semoga cepat diperbaiki kedepannya aplikasinya stabil,,,,,
8/30/2023 6:02,Padaha saya dri Bank langsung. Tolong bntuannya. Saya butuh m-banking ini. Saya baru membuka rekening tapi selalu gagal m banking. Nnti saya tmbah bintqng kalau sudah bisa.,3,FALSE,Selalu gagal daftar m-banking,padaha bank langsung tolong bntuannya butuh banking membuka rekening tapi gagal banking bintqng bisa,6.63E-05,negative,padaha bank langsung tolong bntuannya butuh banking membuka rekening gagal banking bintqng,,,,,
8/28/2023 11:30,"Sudah dilakukan aktivasi dan bisa digunakan seperti bisa. Ehh saat mau digunakan lagi aplikasi keluar dan meminta aktivasi ulang, mohon di perbaiki lagi dong 😣 susah sekali jika seperti ini",2,FALSE,Aplikasi kelur terus,aktivasi bisa bisa eh aplikasi aktivasi ulang mohon perbaiki frustasi susah,2.23E-05,negative,aktivasi eh aktivasi ulang mohon perbaiki frustasi susah,,,,,
8/27/2023 4:22,"Hari ini Ahad tgl 27 agustus 2023 jam 11.21 siang, applikasi BSI tidak bisa dibuka applikasinya tidak berjalan atau menutup atau mati tiba-tiba. Saya pakai IOS 16.6",1,FALSE,Tidak bisa dijalankan,ahad tanggal agustus jam siang aplikasi bsi tidak bisa dibuka applikasinya tidak berjalan menutup mati pakai ios,3.84E-05,negative,ahad tanggal 27 agustus 2023 jam 11 21 siang dibuka applikasinya berjalan menutup mati pakai ios 16 6,,,,,
8/24/2023 13:01,"Dikit2 minta aktivasi , upgrade lah app nya bank kok kek gini",1,TRUE,App apa ini ?,aktivasi peningkatan app nya bank kok kayak,4.72E-05,negative,aktivasi peningkatan app nya bank kayak,,,,,
8/24/2023 5:26,Ketika mau transfer malah lgs kluar aplikasi pdhal sudah di update,1,FALSE,tidak bisa menggunakan fitur transfer,transfer langsung aplikasi pembaruan,0.000150948,negative,transfer langsung pembaruan,,,,,
8/23/2023 5:40,1. Applikasi ribet. 2.Banyak bugs. Yg palinh bikin emosi GAK BISA TRANSFER. 3. Diarahkan ke 14040 tapi ini udah pengalaman ketiga ya sama CUSTOMER SERVICE YANG GAK PUNYA ATTITUDE. PEMILIHAN BAHASA CARA BERKOMUNIKASI BURUK DAN TIDAK MEMBANTU PERMASALAHAN NASABAH. Ujung2nya apa diarahinya selalu kekantor cabang. Ngapain punya CS??.Experience saya diantara bank lain yang saya punya yg paling bodoh BSI ini lah. Mau transfer krn mau mindahin duit ke bank lain. Soalnya banyak kerabat yg udah pindah dr BSI. Karena bank ini banyak trouble,1,TRUE,Yang rate bagus cuma karyawan bsi doang,aplikasi ribet bugs palinh bikin emosi tidak bisa transfer diarahkan tapi pengalaman ketiga ya customer service tidak attitude pemilihan bahasa berkomunikasi buruk tidak membantu permasalahan nasabah ujung ujungnya diarahinya kekantor cabang rekan experience bank bodoh bsi transfer mindahin duit bank kerabat pindah bsi bank trouble,0.000338778,negative,1 ribet 2 bugs palinh bikin emosi transfer 3 diarahkan 14040 pengalaman ketiga ya customer service attitude pemilihan bahasa berkomunikasi buruk membantu permasalahan nasabah ujung ujungnya diarahinya kekantor cabang rekan experience bank bodoh transfer mindahin duit bank kerabat pindah bank trouble,,,,,
8/18/2023 6:49,Selama pake aplikasi BSI mobile jadi gampang dan memudahkan. Good job BSI!!!,5,FALSE,Mantap,pakai aplikasi bsi mobile gampang memudahkan good job bsi,0.99997497,positive,pakai gampang memudahkan good job,,,,,
8/18/2023 6:00,Sy pengguna ios ini belum bisa dipakai transaksi kenapa ya? (Permintaan tidak dapat diproses:100),1,FALSE,Permintaan tidak dapat diproses,pengguna ios bisa dipakai transaksi ya permintaan tidak diproses,0.001201881,negative,pengguna ios dipakai transaksi ya permintaan diproses 100,,,,,
8/16/2023 23:48,"Sudah dua hari ga bisa akses bsi mobile. Cs informasikan bsi mobile normal, diminta untuk restart hp udah dilakukan tetap ga bisa.",2,FALSE,Ga bisa akses,tidak bisa akses bsi mobile rekan informasikan bsi mobile normal restart handphone tidak bisa,0.000248491,negative,akses rekan informasikan normal restart handphone,,,,,
8/16/2023 12:18,"Alhamdulillah semenjak pakai BSI mobile banking, sangat terbantu sekali untuk transaksi usahaku, good Job BSI",5,FALSE,BSI,alhamdulillah semenjak pakai bsi mobile banking terbantu transaksi usahaku good job bsi,0.99997324,positive,alhamdulillah semenjak pakai banking terbantu transaksi usahaku good job,,,,,
8/16/2023 6:45,Sangat membantu saya,5,FALSE,Good job!,membantu,0.9999303,positive,membantu,,,,,
8/16/2023 0:50,smenjak pake bsi jd gmpng dn mudah,5,FALSE,good job bsi,smenjak pakai bsi gampang mudah,0.99996614,positive,smenjak pakai gampang mudah,,,,,
8/14/2023 22:55,Ini aplikasi kenapa udah tiga hari ini sy selalu harus aktivasi ulang….parah bgt aplikasi perbankan kok begini amat,2,FALSE,Aktivasi terus,aplikasi aktivasi ulang parah banget aplikasi perbankan kok,0.000273638,negative,aktivasi ulang parah banget perbankan,,,,,
8/14/2023 15:31,Makin keren aplikasinya mempermudah pembayaran dan transaksi lainnya🙏🏻👍🏻👍🏻🫣,5,FALSE,Keren,keren aplikasinya mempermudah pembayaran transaksi berdoa keren keren,0.99998266,positive,keren aplikasinya mempermudah pembayaran transaksi berdoa keren keren,,,,,
8/14/2023 12:31,Ios belum sampe 16.18 kah,5,FALSE,Update,ios kah,0.7978458,positive,ios 16 18 kah,,,,,
8/14/2023 4:29,Wahh aplikasi yg sangat membantu dan mudah di di aplikasi kan🥰🥰,5,FALSE,BSI Mobile,aplikasi membantu mudah aplikasi,0.99996704,positive,membantu mudah,,,,,
8/13/2023 23:00,gabisa dibukaa di ios 16,3,FALSE,Masih crash,tidak bisa dibukaa ios,0.000731794,negative,dibukaa ios 16,,,,,
8/12/2023 13:15,"Suddenly I can't use my BSI Mobile and asked to activate. First time activate, succeed but only works for 2 days. Then same notification shown up. This time I can't activate and process was stopped during face registration.",1,FALSE,Keep asking me to activate BSI Mobile,suddenly i can t use my bsi mobile and asked to activate first time activate succeed but only works for days then notification shown up this time i can t activate and process was stopped during face registration,0.06718715,negative,suddenly i can t use my and asked to activate first time activate succeed but only works for 2 days then notification shown up this time i can t activate and process was stopped during face registration,,,,,
8/11/2023 10:55,Aktivasi m-banking klo ganti hp ribet amat masa harus ke kantor BSI dulu klo duitnya dibutuhkan trus kita lagi banyak kerjaan gimana dong 🥹,4,FALSE,Aktivasi di pergampang dong,aktivasi banking ganti handphone ribet kantor bsi duitnya dibutuhkan pekerjaan,0.000110186,negative,aktivasi banking ganti handphone ribet kantor duitnya dibutuhkan pekerjaan,,,,,
8/12/2023 13:12,"Ada apa dengan apk BSI? Setiap mau transaksi selalu minta aktivasi. Hari ini saya 2 x transaksi, 2x jg diminta aktivasi. Uda bbrapa hari demikian kejadiannya.

Ada apa?
Mohon bantuannya.",2,FALSE,Permintaan Activasi Berkali-kali,bsi transaksi aktivasi x transaksi kali aktivasi kejadiannya mohon bantuannya,0.06223832,negative,transaksi aktivasi 2 x transaksi kali aktivasi kejadiannya mohon bantuannya,,,,,
8/12/2023 10:34,"Entah kenapa aplikasinya kok sering relogin berulang2. Sampai mau bayar pakai qris harus relogin lagi sampai orang2 diblakang saya ngantri demi menunggu saya. So far aplikasi sudah bagus, hanya saja tolong jangan dikit2 harus relogin karena data yg diinput cukup banyak. Terima kasih 👍🏻",1,FALSE,Relogin berulang,aplikasinya kok relogin berulang ulang bayar pakai qris relogin orang orang diblakang mengantre menunggu sok far aplikasi bagus tolong relogin data diinput terima kasih keren,2.42E-05,negative,aplikasinya relogin berulang ulang bayar pakai qris relogin orang orang diblakang mengantre menunggu sok far bagus tolong relogin data diinput terima kasih keren,,,,,
8/12/2023 9:07,"kenapa ya saat masuk selalu harus aktivasi? apa memang begitu? padahal kan sudah di aktivasi
mohon penjelasanya",3,FALSE,permintaan aktivasi berulang,ya masuk aktivasi aktivasi mohon penjelasanya,0.000174506,negative,ya masuk aktivasi aktivasi mohon penjelasanya,,,,,
8/11/2023 4:53,"Tolong di bantu, M-banking BSI saya terus menerus melakukan Aktivasi, Mohon penjelasannya min, Terima kasih",4,FALSE,Akitvasi,tolong bantu banking bsi menerus aktivasi mohon penjelasannya min terima kasih,0.000410223,negative,tolong bantu banking menerus aktivasi mohon penjelasannya min terima kasih,,,,,
8/6/2023 4:53,Kenapa tidak ada fitur bisa menyimpan nomer rekening orang lain. Karena selalu memasukan lagi nomer rekening ketika mau mentransfer. Agak merepotkan apalagi sudah lama bertransaksi dengan momer rekning tsb,4,FALSE,Nomer rekning,tidak fitur bisa menyimpan nomer rekening orang memasukan nomer rekening mentransfer merepotkan bertransaksi momer rekning,0.065871425,negative,fitur menyimpan nomer rekening orang memasukan nomer rekening mentransfer merepotkan bertransaksi momer rekning,,,,,
8/10/2023 9:53,Susahnya aktivasi gagal terus,2,FALSE,Eror terus,susahnya aktivasi gagal,5.15E-05,negative,susahnya aktivasi gagal,,,,,
8/10/2023 0:03,"Makin keren, semoga terus lancar jaya, sukses terus",5,TRUE,Good job BSI,keren semoga lancar jaya sukses,0.9999806,positive,keren semoga lancar jaya sukses,,,,,
8/9/2023 9:54,"Baru kemarin ke kantor cabang untuk verifikasi. Sekarang begitu lagi.
Sepertinya saya tidak akan menggunakan BSI lagi",1,FALSE,Minta verifikasi setiap hari?!,kemarin kantor cabang verifikasi tidak bsi,5.07E-05,negative,kemarin kantor cabang verifikasi,,,,,
8/9/2023 8:02,"Ini BSI mobile kenapa yaaa??, semalem dibuka masih aman, pas buka tadi pagi disuruh verifikasi ulang, sudah coba verifikasi ulang, eeh nomor malah di blokir terus 1jam 🤔🤔",3,FALSE,Diminta verifikasi ulang,bsi mobile ya semalam dibuka aman pas buka pagi disuruh verifikasi ulang coba verifikasi ulang eh nomor blokir jam pikir pikir,3.86E-05,negative,ya semalam dibuka aman pas buka pagi disuruh verifikasi ulang coba verifikasi ulang eh nomor blokir 1jam pikir pikir,,,,,
8/9/2023 3:30,ini kenapa tiba2 minta aktivasi ulang ? dicoba berulang2 gagal!!! kalian masih mau dipake gak sih ini layanannya,1,TRUE,gak berguna!!!!,aktivasi ulang dicoba berulang ulang gagal dipakai tidak sih layanannya,2.99E-05,negative,aktivasi ulang dicoba berulang ulang gagal dipakai sih layanannya,,,,,
